+1.00000000000000E+003, -4.097535E+002, +1.912939E+002
+1.01334100000000E+003, -7.737294E+001, -2.490504E+001
+1.02668200000000E+003, -4.774147E+001, +1.012892E+002
+1.04002300000000E+003, -2.144032E+002, +2.337491E+002
+1.05336300000000E+003, +1.306655E+002, -5.911560E-001
+1.06670400000000E+003, -2.655410E+002, -1.416521E+002
+1.08004500000000E+003, -2.720004E+002, +2.271292E+002
+1.09338600000000E+003, -8.254684E+001, +1.028048E+002
+1.10672700000000E+003, +4.665885E+001, +8.644301E+001
+1.12006800000000E+003, -1.770590E+002, -1.502182E+002
+1.13340800000000E+003, -4.700448E+001, -6.804381E+001
+1.14674900000000E+003, +9.880921E+001, -1.135775E+002
+1.16009000000000E+003, -7.906018E+001, -6.807942E+001
+1.17343100000000E+003, -9.924157E+001, -5.836423E+001
+1.18677200000000E+003, -1.477400E+002, +7.461879E+001
+1.20011300000000E+003, -2.613065E+002, -7.060244E+001
+1.21345300000000E+003, +3.369740E+002, +6.403490E+001
+1.22679400000000E+003, -1.100661E+002, -4.750880E+001
+1.24013500000000E+003, -2.155919E+002, -1.048101E+002
+1.25347600000000E+003, +1.834604E+002, +6.890504E+001
+1.26681700000000E+003, -8.283897E+001, -6.363459E+001
+1.28015800000000E+003, +1.034467E+002, -1.256895E+002
+1.29349800000000E+003, -2.482636E+001, +1.155223E+002
+1.30683900000000E+003, -9.137051E+001, +1.395630E-001
+1.32018000000000E+003, -4.439684E+001, +4.913923E+001
+1.33352100000000E+003, -9.287003E+000, -4.480787E+001
+1.34896300000000E+003, -1.052805E+002, +7.421417E-001
+1.36685100000000E+003, +5.233768E+001, +1.198950E+002
+1.38473900000000E+003, -1.760741E+002, +4.899201E+001
+1.40262800000000E+003, -1.798618E+002, -7.480477E+001
+1.42051600000000E+003, -1.095989E+002, -4.303497E-001
+1.43840400000000E+003, +2.420894E+001, +1.146896E+002
+1.45629200000000E+003, -2.875251E+001, -1.496554E+002
+1.47418000000000E+003, -1.188035E+002, +1.122701E+002
+1.49206800000000E+003, -9.331508E+001, +4.599323E+001
+1.50995700000000E+003, +1.280487E-001, -6.306471E+001
+1.52784500000000E+003, +1.244066E+002, +1.337998E+002
+1.54573300000000E+003, +7.456403E+000, -3.641118E+001
+1.56362100000000E+003, -1.879051E+002, -9.464502E+001
+1.58150900000000E+003, -6.950007E+001, -4.327465E+001
+1.59939700000000E+003, +4.558237E+001, -5.938298E+001
+1.61728600000000E+003, +3.136279E+001, -2.186939E+001
+1.63517400000000E+003, +7.470896E+001, -9.802744E+000
+1.65306200000000E+003, -7.500462E+001, -5.683750E+001
+1.67095000000000E+003, -5.987203E+001, -2.224134E+002
+1.68883800000000E+003, -9.282455E+000, -1.483980E+000
+1.70672600000000E+003, -5.090059E+001, +1.369825E+002
+1.72461500000000E+003, -1.340759E+002, -7.968031E+001
+1.74250300000000E+003, -7.829329E+001, -6.467674E+000
+1.76039100000000E+003, -3.826000E+001, -3.795909E+001
+1.77827900000000E+003, -1.291819E+001, +1.068316E+002
+1.79887100000000E+003, -3.186391E+001, +2.983569E+001
+1.82272500000000E+003, +2.121320E+002, +8.218472E+001
+1.84658000000000E+003, -7.417409E+000, -6.925415E+000
+1.87043400000000E+003, -8.348393E+001, +1.425836E+001
+1.89428800000000E+003, +3.158107E+001, -2.005844E+001
+1.91814200000000E+003, +1.440218E+001, +3.518233E+000
+1.94199700000000E+003, +2.515026E+001, -4.953965E+001
+1.96585100000000E+003, +2.354226E+001, +7.237294E+001
+1.98970500000000E+003, -3.227574E+001, +9.857221E+000
+2.01356000000000E+003, -2.452229E+001, -8.167860E+000
+2.03741400000000E+003, -2.746584E+001, -5.662614E+001
+2.06126800000000E+003, -2.500439E+001, -3.099268E+001
+2.08512300000000E+003, +2.321552E+001, -3.643720E+001
+2.10897700000000E+003, +2.915818E+001, +5.310488E+001
+2.13283100000000E+003, +2.775319E+001, -1.838660E+001
+2.15668500000000E+003, -3.779234E+001, -1.018969E+001
+2.18054000000000E+003, -1.540542E+001, +9.426334E+001
+2.20439400000000E+003, +5.630776E+001, +3.514852E+001
+2.22824800000000E+003, -4.556059E+001, +1.225307E+001
+2.25210300000000E+003, -4.664036E+001, -1.012426E+001
+2.27595700000000E+003, -7.884546E+000, +2.410699E+001
+2.29981100000000E+003, -5.040219E+001, +2.505220E+001
+2.32366500000000E+003, -9.936629E+001, -4.766059E+001
+2.34752000000000E+003, -2.449224E+001, +3.376626E+001
+2.37137400000000E+003, +8.402853E+000, +5.367996E+001
+2.39883300000000E+003, -9.631979E+000, -1.435636E+001
+2.43064300000000E+003, -9.747900E+000, +6.808583E+000
+2.46245300000000E+003, -4.656291E+000, -4.091434E+001
+2.49426400000000E+003, +1.593819E+001, +1.861485E+001
+2.52607400000000E+003, +2.478394E+001, -1.588876E+001
+2.55788400000000E+003, -5.586813E+001, -1.437094E+001
+2.58969400000000E+003, -9.701582E+000, +1.901446E+000
+2.62150400000000E+003, -1.380016E+001, -7.379390E+000
+2.65331500000000E+003, +2.308086E+002, -4.697598E+001
+2.68512500000000E+003, +3.793212E+001, -3.090195E+001
+2.71693500000000E+003, -2.891708E+001, -8.043166E+001
+2.74874500000000E+003, +2.096978E+001, -2.573815E+001
+2.78055600000000E+003, -4.150420E+001, -1.812996E+001
+2.81236600000000E+003, +2.096082E+001, +2.132587E+001
+2.84417600000000E+003, -7.381969E+001, -1.622213E+001
+2.87598600000000E+003, -4.115069E+001, +2.750641E-001
+2.90779600000000E+003, +3.115672E+001, -1.590959E+001
