+1.00000000000000E+004, +1.755836E+001, +5.043662E+001
+1.00563950000000E+004, +5.725668E+001, +1.324033E+001
+1.01127900000000E+004, +7.073381E-001, +5.001163E+001
+1.01691860000000E+004, +1.469584E+001, +9.973141E+000
+1.02255810000000E+004, -5.378807E+000, +3.718393E+001
+1.02819760000000E+004, -4.073139E+001, +7.458073E+001
+1.03383710000000E+004, -2.375873E+001, +6.674529E+001
+1.03947660000000E+004, +1.664212E-001, -8.225121E+000
+1.04511620000000E+004, -5.661456E+001, -7.366198E+001
+1.05075570000000E+004, +5.502969E+001, +1.495986E+001
+1.05639520000000E+004, +1.206869E+001, +1.263810E+001
+1.06203470000000E+004, +2.215058E+001, -2.835119E+001
+1.06767430000000E+004, +2.438658E+001, +2.683221E+001
+1.07331380000000E+004, -6.474017E+000, +4.933641E+001
+1.07895330000000E+004, -6.599108E+000, -3.095573E+000
+1.08459280000000E+004, -3.293527E+001, +4.367779E+001
+1.09023230000000E+004, +6.715062E+000, +3.016725E+001
+1.09587190000000E+004, +1.894540E+001, +5.476680E+001
+1.10151140000000E+004, +3.485606E+001, +7.184130E+000
+1.10715090000000E+004, -1.541457E+001, -1.186582E+001
+1.11279040000000E+004, +3.009515E+001, +4.832445E+001
+1.11842990000000E+004, -2.639487E+001, +1.958418E+001
+1.12406950000000E+004, +1.663133E+000, +4.133310E+001
+1.12970900000000E+004, +2.581061E+001, +4.777966E+001
+1.13534850000000E+004, +3.107147E+000, +5.999166E+001
+1.14098800000000E+004, +4.559292E+000, +4.046798E+001
+1.14662750000000E+004, +2.154608E+001, +1.093397E+002
+1.15226710000000E+004, +3.638506E+001, +4.189487E+001
+1.15790660000000E+004, +3.645522E+001, +3.850051E+001
+1.16354610000000E+004, +6.957291E+001, +5.451777E+001
+1.16918560000000E+004, +1.609299E+001, +3.173624E+001
+1.17482520000000E+004, +7.348481E+000, +2.726357E+001
+1.18046470000000E+004, +1.021007E+001, +6.814136E+000
+1.18610420000000E+004, -2.262889E+001, +7.006107E+001
+1.19174370000000E+004, +1.865888E+001, +3.008252E+001
+1.19738320000000E+004, +6.691397E+001, +8.006491E+001
+1.20302280000000E+004, +2.266055E+001, +6.157183E+001
+1.20866230000000E+004, +3.010912E+000, +4.269613E+001
+1.21430180000000E+004, -2.976952E+000, +6.118427E+001
+1.21994130000000E+004, +2.365663E+000, +7.419901E+001
+1.22558080000000E+004, +2.189588E+001, +1.507409E+001
+1.23122040000000E+004, +1.004362E+001, +4.943010E+001
+1.23685990000000E+004, +1.596070E+001, +2.264695E+001
+1.24249940000000E+004, -2.341433E+001, +1.240368E+002
+1.24813890000000E+004, +6.511104E-001, +4.316505E+001
+1.25377840000000E+004, +6.560481E+000, +3.847338E+001
+1.25941800000000E+004, -1.455852E+001, +3.612732E+001
+1.26505750000000E+004, +5.742682E+000, +6.696060E+001
